"대지위치","시군구코드명","법정동코드명","대지구분코드명","주지번","부지번","특수지명","블록번호","로트번호","새주소도로코드명","새주소법정동코드명","새주소지상지하구분코드명","새주소주지번","새주소부지번","건축물대장일련번호","대장구분코드명","대장종류코드명","대지면적","건축면적","건폐율","연면적","용적률산정연면적","용적률","주용도코드","주용도코드명","기타용도내용","세대수","가구수","호수","승용승강기수","비상용승강기수","주건축물수","부속건축물수","부속건축물면적","총주차수","옥내기계식대수","옥내기계식면적","옥외기계식대수","옥외기계식면적","옥내자주식대수","옥내자주식면적","옥외자주식대수","옥외자주식면적","허가일자","착공일자","사용승인일자","에너지효율등급값","에너지절감률","EPI점수","친환경건축물등급값","친환경건축물인증점수","지능형건축물등급값","지능형건축물인증점수"
"서울특별시 강남구 압구정동 410","서울특별시 강남구","압구정동","대지","0410","0000","","","","압구정로","압구정동","지상","123","0","10241100285184","일반","총괄표제부","14878.9","2808.2","18.87","8981.01","8506.26","57.17","10000","교육연구시설","교육연구시설","","","","","","2","3","135","27","","","","","","","27","310.5","","","","","","","","","",""
"서울특별시 강남구 대치동 925","서울특별시 강남구","대치동","대지","0925","0000","","","","삼성로67길","대치동","지상","53","","10241100286263","집합","총괄표제부","573.7","342.13","59.64","1318.7","1141.6","198.99","02000","공동주택","공동주택(도시형생활주택)","20","","","2","","2","","","16","","","","","","","16","180.2","2018-07-10","2019-01-28","2019-09-26","","","69.89","","","",""
"서울특별시 강남구 역삼동 797-24","서울특별시 강남구","역삼동","대지","0797","0024","","","","","","지상","","","10241100286963","집합","총괄표제부","577.8","287.1","49.69","1935.38","1443.15","249.77","02000","공동주택","도시형생활주택및근린생활시설","17","","","2","","2","","","20","12","152.76","","","","","8","","2018-08-28","2018-10-20","2019-10-21","","","72.5","","","",""
"서울특별시 강남구 논현동 238-5","서울특별시 강남구","논현동","대지","0238","0005","","","","언주로","논현동","지상","650","","10241100288508","일반","총괄표제부","1927.5","943.16","48.93","9336.7","6419","333.02","14000","업무시설","업무시설,근린생활시설,교육연구시설","","","","","","3","","","79","","","","","","","79","","","","","","","","","","",""
"서울특별시 강남구 논현동 71","서울특별시 강남구","논현동","대지","0071","0000","","","","언주로","논현동","지상","721","0","10241100288883","일반","총괄표제부","16543.6","6917.23","41.81","27655.3","22836.03","138.03","14000","업무시설","업무시설","","","","","","2","","","188","","","","","","","188","","1982-08-01","1982-10-28","1983-08-18","","","","","","",""
"서울특별시 강남구 개포동 1281","서울특별시 강남구","개포동","대지","1281","0000","","","","삼성로","개포동","지상","11","0","10241100289823","집합","총괄표제부","57329.7","11130.7411","19.42","233596.9813","143307.0498","249.97","02000","공동주택","공동주택(아파트)","1320","","36","","","24","18","88444.8012","2122","","","","","2122","76644.4788","","","2014-05-21","2016-06-24","2019-08-29","1","144.7","","1","74.5","",""
"서울특별시 강남구 수서동 745","서울특별시 강남구","수서동","대지","0745","0000","","","","광평로31길","수서동","지상","74","","10241100291304","일반","총괄표제부","10708","2494.92","23.3","8200.27","8119.27","75.82","10000","교육연구시설","교육연구시설","","","","","","2","1","","","","","","","","","","","","","","","","","","","",""
"서울특별시 강서구 등촌동 649-12","서울특별시 강서구","등촌동","대지","0649","0012","","","","공항대로","등촌동","지상","505","","10171100359554","집합","총괄표제부","783.8","400.72","51.13","3287.63","2820.76","359.88","14000","업무시설","근린생활시설, 오피스텔, 도시형생활주택(단지형다세대)","29","","56","2","","2","","","52","50","","","","","","2","","2020-04-21","2021-03-05","2022-07-25","","","","","","",""
"서울특별시 강남구 논현동 160-4","서울특별시 강남구","논현동","대지","0160","0004","","","","강남대로122길","논현동","지상","29","6","10241100291783","집합","총괄표제부","575.1","342.36","59.53","1564.58","1142.4","198.64","02000","공동주택","도시형생활주택(단지형다세대),근린생활시설","29","","1","","","2","","","16","","","","","8","368.33","8","248.46","2019-06-03","2019-08-01","2020-04-29","","","76.2","","","",""
"서울특별시 강남구 신사동 558-15","서울특별시 강남구","신사동","대지","0558","0015","","","","도산대로25길","신사동","지상","15","8","10241100291964","일반","총괄표제부","","289.93","42.08","1078.58","798.04","115.84","04000","제2종근린생활시설","근린생활시설","","","","","","2","","","6","","","","","6","","","","","","","","","66.4","","","",""
"서울특별시 강남구 논현동 94-9","서울특별시 강남구","논현동","대지","0094","0009","","","","선릉로","논현동","지상","757","","10241100292324","일반","총괄표제부","3381.4","1687","49.89","9408.45","8415.07","248.86","04000","제2종근린생활시설","문화및집회시설,의료시설,근린생활시설","","","","2","","2","3","","","","","","","5","","118","","","","","","","","","","",""
"서울특별시 강남구 역삼동 778-15","서울특별시 강남구","역삼동","대지","0778","0015","","","","","","지상","","","10241100292983","집합","총괄표제부","525.6","309","58.79","1487.11","1050.94","199.95","02000","공동주택","도시형생활주택(단지형다세대)","29","","","","","2","","","16","","","","","6","298.98","10","122.7","2019-11-20","2019-12-10","2020-08-07","","","","","","",""
"서울특별시 강남구 논현동 170-5","서울특별시 강남구","논현동","대지","0170","0005","","","","논현로115길","논현동","지상","65","","10241100293263","집합","총괄표제부","497.7","295.32","59.5379","1073.61","989.77","198.8688","02000","공동주택","","26","","","","","2","","","13","","","","","","","13","343.18","2018-09-28","2019-03-11","2020-07-21","","","71.2","","","",""
"서울특별시 강남구 논현동 225-6","서울특별시 강남구","논현동","대지","0225","0006","","","","언주로","논현동","지상","615","0","10241100293443","집합","총괄표제부","4610.9","2365.43","51.3","30907.04","16563.54","359.23","02000","공동주택","공동주택(아파트)","99","","247","","4","3","8","12584.99","276","","","","","276","9192.41","","","2017-11-24","2018-02-13","2020-08-28","","","","","","",""
"서울특별시 강남구 청담동 142","서울특별시 강남구","청담동","대지","0142","0000","","","","압구정로71길","청담동","지상","9","0","10241100294105","일반","총괄표제부","14773.6","2791.77","18.89","8635.23","7822.38","52.95","10000","교육연구시설","교육연구시설","","","","","","2","3","76.96","","","","","","","","","","","","","","","","","","",""
"서울특별시 강남구 개포동 153","서울특별시 강남구","개포동","대지","0153","0000","","","","","","지상","","","10241100294483","일반","총괄표제부","16077.9","2332.1","14.51","6878.75","6200.59","38.57","10000","교육연구시설","","","","","","","3","4","2748.58","78","","","","","","","78","912","2018-10-26","2018-12-14","2020-10-13","","","","","","",""
"서울특별시 강남구 역삼동 643-15","서울특별시 강남구","역삼동","대지","0643","0015","","","","테헤란로21길","역삼동","지상","24","","10241100294503","일반","총괄표제부","355.2","185.58","52.25","644.03","498.58","140.37","04000","제2종근린생활시설","제2종근린생활시설","","","","","","2","","","3","","","","","","","","","","","","","","","","","",""
"서울특별시 강남구 역삼동 640-19","서울특별시 강남구","역삼동","대지","0640","0019","","","","","","지상","","","10241100295983","일반","총괄표제부","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"서울특별시 강남구 역삼동 798-1","서울특별시 강남구","역삼동","대지","0798","0001","","","","","","지상","","","10241100296275","집합","총괄표제부","727.2","360.49","49.57","2044.54","1640.79","225.63","02000","공동주택","도시형생활주택(단지형다세대)및제2종근린생활시설(사무소)","40","","4","","","2","","","30","","","","","13","403.75","17","211.2","2020-01-09","2020-01-15","2021-01-15","","","","","","",""
"서울특별시 강남구 논현동 12-13","서울특별시 강남구","논현동","대지","0012","0013","","","","도산대로12길","논현동","지상","16","","10241100297023","일반","총괄표제부","434.1","260.28","59.958534","1081.47","774.18","178.34139","01000","단독주택","다가구주택 ","","19","","","","2","","","7","","","","","","","","","","","","","","","","","",""
"서울특별시 구로구 개봉동 47-1","서울특별시 구로구","개봉동","대지","0047","0001","","","","고척로21나길","개봉동","지상","85","6","10181987","집합","총괄표제부","6532","1489.2","22.79","21827.08","20447.28","313.03","02000","공동주택","공동주택(아파트), 생활시설","209","0","","","","3","5","3238.88","138","0","0","0","0","54","2689.71","84","0","","","","","","","","","",""
"서울특별시 강서구 마곡동 1589","서울특별시 강서구","마곡동","대지","1589","0000","","","","마곡중앙3로","마곡동","지상","74","","10171100299412","집합","총괄표제부","27812.5","7315.44","26.3","100291.3","66565.18","239.34","02000","공동주택","공동주택(아파트)","603","","12","3","23","9","1","33634.83","749","","","","","749","31056.41","","","2007-10-26","2013-12-16","2017-08-03","2","35.8","86.4","","","",""
"서울특별시 강동구 강일동 114","서울특별시 강동구","강일동","대지","0114","0000","","","","아리수로93가길","강일동","지상","110","0","10261100276362","집합","총괄표제부","45390","9939.98","21.9","137098.54","91709.12","202.05","02000","공동주택","공동주택(아파트)","1239","","12","","","13","23","45253.06","1160","","","","","1148","41480.12","12","150","2017-02-24","2017-12-29","2020-08-28","1+","92.4","89.62","","","",""
"서울특별시 강동구 암사동 484-9","서울특별시 강동구","암사동","대지","0484","0009","","","","구천면로47가길","암사동","지상","14","13","10261100277702","집합","총괄표제부","1557.9","833.93","53.53","4200.97","3108.86","199.55","02000","공동주택","도시형생활주택(단지형다세대주택)","47","","6","","","5","3","1092.11","43","","","","","19","778.42","24","352.25","2019-07-30","2019-10-07","2020-09-04","2","","75.6","4","","",""
"서울특별시 강동구 명일동 350-1","서울특별시 강동구","명일동","대지","0350","0001","","","","천중로51길","명일동","지상","90","","10261100279362","집합","총괄표제부","1164","531.02","45.62","2634.26","2607.94","224.05","02000","공동주택","도시형생활주택(단지형다세대)","40","","","","","4","","","32","","","","","","","32","360","2019-03-08","2019-12-30","2020-10-21","","","76.6","","","",""
"서울특별시 강동구 암사동 489-29","서울특별시 강동구","암사동","대지","0489","0029","","","","구천면로47가길","암사동","지상","11","","10261100279602","집합","총괄표제부","497.79","273.18","54.88","993.69","993.69","199.62","02000","공동주택","도시형생활주택-단지형다세대 주택","16","","","","","2","","","13","","","","","7","86.2","6","75","2020-01-23","2020-03-06","2020-11-09","","","78.8","","","",""
"서울특별시 강동구 길동 477","서울특별시 강동구","길동","대지","0477","0000","","","","천중로","길동","지상","253","","10261100279802","집합","총괄표제부","11523.6","2537.78","22.02","53690.94","33231.65","288.38","02000","공동주택","공동주택(아파트)","366","","","","","6","9","20489.07","482","","","","","482","18609.83","","","2016-02-22","2017-11-03","2020-04-14","","","","","","",""
